STATION,NAME,DATE,AWND,FMTM,PGTM,PRCP,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",03-08-2013,11.18,5657,2208,0,75,78,70,240,217,17,6
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",04-08-2013,10.96,1652,1254,0,75,83,67,300,300,23,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",05-08-2013,10.51,8416,623,0,72,80,64,350,310,17,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",06-08-2013,8.72,4395,1849,0,72,80,64,180,60,18.1,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",07-08-2013,10.96,167,831,0,74,80,70,160,170,19.9,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",08-08-2013,13.65,5231,2015,0.72,74,81,70,180,170,23.9,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",09-08-2013,13.42,4639,444,0.01,76,82,74,180,180,23.9,29
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10-08-2013,10.29,9038,205,0,78,85,71,330,320,23,32
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11-08-2013,8.28,1902,2329,0,74,81,66,190,190,16.1,18
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12-08-2013,5.14,9781,1176,0.48,74,80,69,340,350,13,14
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",13-08-2013,6.49,7132,621,0.74,72,76,69,90,260,14.1,16
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",14-08-2013,16.55,7594,1291,0,70,77,61,310,300,25.9,32
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",15-08-2013,10.07,6875,605,0,69,77,60,190,184,19.9,33
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",16-08-2013,6.49,3046,1501,0,71,79,63,170,100,14.1,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",17-08-2013,5.59,3069,297,0,72,81,62,180,210,13,16
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",18-08-2013,4.47,2342,511,0,71,78,66,100,150,12.1,19
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",19-08-2013,11.18,5646,1078,0,71,78,65,190,180,21.9,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",20-08-2013,8.05,7657,1471,0,75,85,68,210,200,18.1,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",21-08-2013,8.72,2094,2298,0,77,88,69,190,200,17,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",22-08-2013,7.61,2690,1434,0.08,74,80,72,250,240,16.1,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",23-08-2013,11.86,405,676,0,76,84,69,360,360,21.9,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",24-08-2013,9.17,446,200,0,72,79,64,40,30,17,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",25-08-2013,11.18,9547,888,0,72,81,63,200,210,19.9,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",26-08-2013,13.2,7125,1203,0.02,74,84,68,230,300,21,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",27-08-2013,11.41,2761,1898,0.03,78,88,72,360,350,23,28
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",28-08-2013,4.7,1067,111,0,77,85,69,150,150,13,16
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",29-08-2013,8.95,9701,183,0,75,82,70,40,30,17,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",30-08-2013,10.74,8046,1481,0,74,83,69,230,230,17,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",31-08-2013,11.18,3945,214,0,76,83,72,190,180,18.1,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",01-09-2013,8.72,4096,2275,0.02,76,84,73,150,170,16.1,19
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",02-09-2013,6.04,5013,1515,0,76,82,72,200,210,14.1,17
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",03-09-2013,9.17,4652,1780,0.01,77,85,69,340,260,17,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",04-09-2013,13.2,3266,1124,0,74,82,66,220,230,21.9,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",05-09-2013,12.3,6802,2267,0,74,82,64,330,310,21,28
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",06-09-2013,7.61,6863,1954,0,65,72,56,350,360,16.1,19
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",07-09-2013,11.63,5319,276,0,67,78,58,200,190,19.9,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",08-09-2013,12.97,5446,1952,0,74,87,62,330,350,23,30
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",09-09-2013,9.17,3607,1944,0,65,72,54,190,190,17,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10-09-2013,12.3,1127,1444,0,73,81,70,190,180,21.9,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11-09-2013,10.74,4946,1729,0,78,88,72,180,180,23.9,31
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12-09-2013,10.07,7851,2272,0.29,75,82,70,270,260,25.9,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",13-09-2013,12.3,2560,650,0.09,73,80,59,330,320,23.9,31
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",14-09-2013,12.3,7062,774,0,62,70,55,330,310,23,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",15-09-2013,9.17,3728,2098,0,61,72,51,240,220,17,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",16-09-2013,10.29,1696,2015,0.02,66,75,57,10,20,21,29
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",17-09-2013,10.51,3588,1870,0,59,66,49,20,20,23,30
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",18-09-2013,7.83,7065,1745,0,60,70,50,200,180,15,18
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",19-09-2013,10.29,106,1392,0,64,75,54,190,190,16.1,19
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",20-09-2013,8.28,4143,2244,0,66,76,56,170,180,16.1,19
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",21-09-2013,11.86,8668,605,0.33,67,75,57,190,180,28,35
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",22-09-2013,14.76,1950,1962,1.16,67,72,55,320,320,25.1,30
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",23-09-2013,11.41,2557,1901,0,59,68,50,330,330,18.1,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",24-09-2013,8.95,7604,260,0,59,75,48,350,270,15,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",25-09-2013,6.49,9153,470,0,63,72,51,210,230,14.1,17
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",26-09-2013,6.93,4427,1575,0,62,70,54,100,110,15,17
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",27-09-2013,7.38,2328,2076,0,61,69,52,40,50,14.1,16
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",28-09-2013,6.49,5110,767,0,64,74,56,20,40,15,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",29-09-2013,6.26,3939,1920,0,62,72,54,160,90,13,17
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",30-09-2013,6.49,3098,1002,0,61,72,52,190,190,13,15
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",01-10-2013,8.05,1242,1768,0,67,81,58,230,240,17,19
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",02-10-2013,9.17,2630,1608,0,71,85,60,230,230,21,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",03-10-2013,6.26,5864,693,0,71,77,60,190,190,14.1,16
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",04-10-2013,6.49,6287,2123,0,70,80,62,190,190,17,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",05-10-2013,6.71,7510,592,0.01,68,76,64,120,167,12.1,74
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",06-10-2013,9.84,9341,858,0,66,69,65,100,100,17,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",07-10-2013,16.55,1244,2154,0.26,70,78,61,180,180,33.1,40
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",08-10-2013,11.41,6420,2064,0,62,68,55,360,340,18.1,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",09-10-2013,10.74,735,1903,0,59,65,53,50,50,21,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10-10-2013,15.88,6770,1376,0,59,66,56,30,30,21,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11-10-2013,15.43,5197,218,0,64,69,60,60,40,21.9,28
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12-10-2013,14.99,8945,1151,0,66,75,59,60,60,23.9,30
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",13-10-2013,11.41,2999,2191,0,61,68,51,50,50,21.9,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",14-10-2013,5.59,7261,1904,0,56,66,49,140,40,10.1,17
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",15-10-2013,5.82,2580,2237,0,58,70,50,110,110,16.1,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",16-10-2013,5.37,1422,1901,0,59,67,54,210,130,8.9,12
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",17-10-2013,10.74,5508,2062,0.01,64,72,61,190,180,21.9,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",18-10-2013,14.99,9500,123,0,64,70,56,270,270,25.1,31
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",19-10-2013,7.16,7818,1455,0,58,65,50,250,250,21,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",20-10-2013,12.08,1613,527,0,59,64,50,290,290,23.9,30
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",21-10-2013,11.63,3359,2230,0,57,66,49,190,190,23,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",22-10-2013,11.63,8213,936,0,60,68,51,290,290,18.1,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",23-10-2013,8.5,5993,72,0,52,55,45,320,330,18.1,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",24-10-2013,14.99,7391,550,0,48,56,41,250,260,23.9,30
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",25-10-2013,13.2,9973,2253,0,46,56,39,290,300,23.9,31
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",26-10-2013,14.32,8672,1218,0,47,56,40,240,250,25.1,31
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",27-10-2013,12.97,2206,2241,0,52,58,47,300,310,19.9,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",28-10-2013,9.17,2608,2063,0,50,60,40,260,260,16.1,19
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",29-10-2013,5.82,7044,18,0,51,57,44,50,84,11,72
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",30-10-2013,4.92,902,1967,0,52,61,44,190,220,10.1,13
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",31-10-2013,12.08,1389,1466,0.05,59,67,53,180,180,25.1,35
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",01-11-2013,16.33,777,2003,0.07,64,69,58,180,180,31.1,38
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",02-11-2013,7.16,8823,1677,0,60,67,53,300,290,15,18
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",03-11-2013,14.54,7410,784,0,52,56,38,350,360,25.1,31
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",04-11-2013,9.84,7699,1200,0,40,48,34,40,20,18.1,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",05-11-2013,6.49,1551,317,0,45,56,38,140,130,13,17
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",06-11-2013,8.5,7134,713,0,52,61,43,180,180,18.1,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",07-11-2013,13.42,1831,291,0.13,58,64,44,320,310,29.1,38
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",08-11-2013,15.21,205,2297,0,46,52,41,320,320,25.9,35
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",09-11-2013,11.41,2732,398,0,44,50,39,210,300,19.9,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10-11-2013,17.45,2854,762,0,51,62,44,300,270,32,40
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11-11-2013,13.65,2312,2160,0,49,54,43,230,230,23.9,30
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12-11-2013,17,6761,1669,0.05,44,52,32,330,330,30,38
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",13-11-2013,13.65,2196,1888,0,34,41,29,340,330,23,31
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",14-11-2013,15.21,7938,94,0,41,53,34,250,260,23,28
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",15-11-2013,8.28,8023,626,0,45,53,36,240,230,14.1,16
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",16-11-2013,4.92,1875,990,0.08,49,56,43,180,200,13,15
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",17-11-2013,6.93,6039,2218,0.01,53,62,46,150,130,12.1,15
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",18-11-2013,16.33,8524,480,0.16,59,67,52,210,210,30,42
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",19-11-2013,21.47,7390,2072,0,49,52,36,300,290,31.1,40
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",20-11-2013,10.51,6904,2356,0,38,46,31,360,360,23,29
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",21-11-2013,6.93,4619,2087,0,40,52,31,140,120,13,17
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",22-11-2013,8.28,1385,2008,0.07,52,57,49,240,240,15,18
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",23-11-2013,19.01,5355,209,0,48,55,32,310,290,33.1,46
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",24-11-2013,24.38,7003,798,0,30,32,24,310,300,38.9,51
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",25-11-2013,13.87,8629,534,0,28,36,23,310,310,21.9,28
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",26-11-2013,9.17,5864,2322,0.56,36,53,34,100,100,23,29
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",27-11-2013,21.7,2375,671,1.41,50,61,36,170,170,38.9,48
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",28-11-2013,15.66,2461,191,0,35,37,30,290,290,33.1,45
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",29-11-2013,8.95,8588,879,0,35,41,30,330,330,19.9,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",30-11-2013,7.38,819,55,0,32,44,25,70,120,13,15
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",01-12-2013,6.71,7491,2176,0,42,49,37,240,230,10.1,13
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",02-12-2013,4.25,5289,1356,0,44,51,38,40,240,8.9,12
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",03-12-2013,6.04,3030,284,0,44,54,38,220,220,12.1,15
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",04-12-2013,3.8,9607,1996,0,44,51,35,90,100,8.9,12
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",05-12-2013,7.16,427,1097,0.01,51,56,47,180,160,16.1,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",06-12-2013,11.18,3930,647,0.57,51,56,37,360,300,21,31
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",07-12-2013,12.75,5326,1682,0.17,39,43,32,310,340,19.9,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",08-12-2013,9.17,7344,2354,0.03,32,34,28,50,50,16.1,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",09-12-2013,12.3,1974,235,0.25,36,42,32,40,50,19.9,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10-12-2013,12.3,9444,262,0.28,36,38,30,260,260,23,29
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11-12-2013,18.34,456,313,0,30,32,27,270,260,23.9,30
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12-12-2013,16.11,9831,1281,0,27,30,23,320,320,25.9,32
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",13-12-2013,15.21,2535,99,0,28,36,24,270,270,25.9,35
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",14-12-2013,14.76,4157,2006,0.57,29,43,25,50,100,23.9,35
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",15-12-2013,15.21,284,2081,0.82,38,47,33,80,100,25.9,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",16-12-2013,14.09,6702,339,0,32,35,25,280,280,28,33
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",17-12-2013,9.84,2756,143,0.13,28,34,25,360,360,21,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",18-12-2013,13.2,8885,840,0,30,38,25,270,270,23,28
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",19-12-2013,9.84,5764,595,0,36,45,29,240,240,17,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",20-12-2013,5.82,4611,281,0,43,51,36,220,220,13,15
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",21-12-2013,6.26,6305,1740,0,47,55,42,190,180,18.1,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",22-12-2013,13.2,8326,1673,0,53,64,50,190,180,28,32
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",23-12-2013,8.5,5127,1560,0.49,54,57,43,340,330,23,30
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",24-12-2013,15.43,3359,1359,0,40,43,27,330,330,29.1,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",25-12-2013,10.29,4144,785,0,26,32,20,330,320,29.1,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",26-12-2013,8.5,5072,2296,0,32,38,28,270,270,21,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",27-12-2013,10.96,3814,2101,0,36,42,31,260,270,21,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",28-12-2013,12.08,1857,897,0,41,53,31,240,240,23,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",29-12-2013,10.07,8739,729,1.18,44,49,38,340,90,25.1,33
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",30-12-2013,13.42,7190,1986,0,41,47,24,330,330,23.9,30
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",31-12-2013,11.86,7361,1264,0,27,34,21,280,290,25.9,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",01-01-2014,8.95,5666,1771,0,29,34,24,280,270,18.1,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",02-01-2014,18.12,6214,566,0.13,30,33,19,20,10,29.1,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",03-01-2014,19.69,600,822,0.22,16,19,9,350,350,33.1,44
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",04-01-2014,7.16,4529,1455,0,15,31,3,230,230,17,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",05-01-2014,6.93,7127,214,0.1,31,49,23,140,150,23,31
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",06-01-2014,21.03,1483,937,0.41,46,53,20,260,260,38,45
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",07-01-2014,22.82,2817,2292,0,15,20,6,260,290,38,46
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",08-01-2014,12.75,8675,1970,0,14,24,10,290,270,21.9,28
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",09-01-2014,6.71,4827,2195,0,26,34,22,330,330,15,19
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10-01-2014,3.8,8702,2328,0.19,31,38,24,50,360,6.9,8
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11-01-2014,16.11,2776,1656,0.72,46,54,38,180,180,31.1,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12-01-2014,14.99,169,1767,0,47,52,33,310,280,28,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",13-01-2014,12.08,5193,1144,0,40,50,30,180,200,25.9,38
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",14-01-2014,8.95,6060,42,0.55,46,48,43,270,260,18.1,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",15-01-2014,4.92,8698,2173,0,40,44,32,130,270,12.1,15
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",16-01-2014,6.93,9555,1522,0,40,42,35,350,150,16.1,18
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",17-01-2014,7.16,9933,1242,0,37,45,28,180,180,19.9,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",18-01-2014,10.74,6863,909,0.24,39,42,28,310,290,23,28
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",19-01-2014,15.88,2061,679,0,31,38,26,250,250,28,33
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",20-01-2014,14.99,1419,1612,0,39,48,33,270,270,25.9,33
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",21-01-2014,15.88,7257,1012,0.35,27,33,13,360,360,25.9,33
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",22-01-2014,19.01,389,1674,0.01,13,18,7,340,330,32,38
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",23-01-2014,13.87,5310,2132,0,14,21,8,290,290,23.9,30
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",24-01-2014,17.22,1679,1151,0,16,20,11,220,300,25.1,31
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",25-01-2014,20.8,7135,604,0.04,24,30,20,210,210,36.9,44
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",26-01-2014,16.78,8215,1022,0,22,36,18,290,310,32,40
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",27-01-2014,14.32,1813,1880,0,35,45,22,310,260,28,35
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",28-01-2014,9.84,2026,1180,0,20,22,14,320,310,23,28
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",29-01-2014,13.42,4532,13,0.05,19,24,16,270,270,23,29
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",30-01-2014,7.83,3459,1394,0,21,28,14,200,190,15,18
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",31-01-2014,9.4,3556,104,0,31,43,25,280,280,17,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",01-02-2014,4.03,9542,1566,0,36,43,30,130,130,10.1,14
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",02-02-2014,7.16,1510,1341,0,39,52,30,340,70,16.1,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",03-02-2014,12.08,4667,630,1.08,38,44,28,360,10,18.1,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",04-02-2014,5.82,1184,965,0,29,35,22,360,360,14.1,19
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",05-02-2014,10.96,4080,1873,1.2,32,35,30,330,330,21.9,28
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",06-02-2014,11.41,378,664,0,29,32,24,340,340,21.9,28
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",07-02-2014,13.42,1413,1567,0,28,32,25,270,260,21,28
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",08-02-2014,8.5,3815,2018,0,27,29,21,280,270,17,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",09-02-2014,8.5,5481,261,0.13,26,30,20,260,270,17,19
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10-02-2014,15.21,5962,1243,0,26,29,21,320,320,23.9,30
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11-02-2014,12.53,3312,361,0,22,25,16,300,310,21,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12-02-2014,8.05,5188,37,0,19,27,12,30,30,17,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",13-02-2014,21.03,1565,1427,1.27,31,36,26,30,30,36.9,47
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",14-02-2014,19.24,23,2183,0.13,36,41,32,270,260,36.9,45
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",15-02-2014,14.99,2508,2010,0.11,34,37,28,310,310,31.1,38
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",16-02-2014,16.78,8467,61,0,27,30,22,310,320,32,40
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",17-02-2014,10.29,9697,2204,0,24,32,19,310,320,31.1,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",18-02-2014,9.17,141,840,0.15,32,40,26,270,270,23.9,33
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",19-02-2014,8.28,7049,1015,0.31,36,44,27,300,290,18.1,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",20-02-2014,7.83,5572,1820,0.02,39,44,33,290,310,19.9,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",21-02-2014,10.29,1699,940,0.14,40,47,35,180,180,28,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",22-02-2014,11.41,3584,1747,0,42,53,34,240,240,23,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",23-02-2014,6.71,2065,538,0,44,55,35,310,300,23,29
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",24-02-2014,18.12,6422,2070,0.02,40,45,28,310,310,31.1,40
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",25-02-2014,12.75,9093,690,0,30,35,26,300,290,25.9,32
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",26-02-2014,11.63,7030,2065,0.03,28,33,20,320,260,23.9,29
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",27-02-2014,14.99,9351,213,0,25,35,15,310,310,32,38
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",28-02-2014,10.51,8398,1617,0,18,26,11,330,310,30,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",01-03-2014,6.04,5264,1793,0,26,36,17,170,190,13,19
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",02-03-2014,7.61,2233,256,0,36,43,30,350,340,16.1,17
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",03-03-2014,13.87,7501,1004,0.04,27,35,18,340,340,23,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",04-03-2014,7.83,1267,819,0,20,29,13,350,350,18.1,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",05-03-2014,7.61,1245,1106,0,31,40,25,10,10,17,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",06-03-2014,9.62,7202,1733,0,26,31,17,20,20,21,25
